               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	          Chalcedony	             Fe(OH)3	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  1.100000000000e+01	  5.000000000000e+00	  1.650000000000e+02	  8.164676329642e+00	  1.528157600791e-02	  3.210263055522e-02	  4.440482232899e-02	  7.576503066278e-03	  5.566644540523e-03	  1.160077093948e-03	  5.770501136684e-04	  9.101340037185e+01	  3.409099484332e-03	  3.033159920850e+01	  1.870326026480e+02	  1.804577999044e+02	  1.509209658010e+00	  2.061579887395e-10	  1.524888732287e+00	  2.561727659190e+00	  1.879052202145e+00	
  1.100000000000e+01	  6.000000000000e+00	  1.650000000000e+02	  8.164676329571e+00	  1.528186145252e-02	  3.210263118428e-02	  4.440489562865e-02	  9.287625824516e-03	  5.536589178012e-03	  1.159976616422e-03	  5.788720160738e-04	  9.101340040285e+01	  3.409099484287e-03	  3.033159920838e+01	  1.870326026189e+02	  1.804577998755e+02	  1.509209658266e+00	  2.061579887744e-10	  1.524888731812e+00	  2.561727659190e+00	  1.879052201848e+00	
  1.100000000000e+01	  7.000000000000e+00	  1.650000000000e+02	  8.034212195686e+00	  1.497467818730e-02	  3.210194441862e-02	  4.432395842325e-02	  7.909978748945e-03	  6.034235063118e-03	  1.253968267985e-03	  6.234938963439e-04	  1.065880853446e+02	  3.349891127963e-03	  3.014225424660e+01	  2.211238557576e+02	  2.126808323602e+02	  2.047019868017e+00	  3.520194294870e-10	  1.347694390627e+00	  4.059764470141e+00	  2.200813893726e+00	
  1.100000000000e+01	  8.000000000000e+00	  1.650000000000e+02	  8.034212195643e+00	  1.497526184515e-02	  3.210194576943e-02	  4.432412443351e-02	  9.945742964572e-03	  6.008791252052e-03	  1.253777773117e-03	  6.256752408972e-04	  1.065880853662e+02	  3.349891127952e-03	  3.014225424655e+01	  2.211238557374e+02	  2.126808323401e+02	  2.047019868223e+00	  3.520194295224e-10	  1.347694390380e+00	  4.059764470141e+00	  2.200813893521e+00	
  1.100000000000e+01	  9.000000000000e+00	  1.650000000000e+02	  7.903670246510e+00	  1.462545175096e-02	  3.210112030719e-02	  4.422091467627e-02	  8.298402323483e-03	  6.587136129046e-03	  1.365231684085e-03	  6.785068565451e-04	  1.251135562599e+02	  3.337762837643e-03	  2.999985831899e+01	  2.621026194391e+02	  2.506970430143e+02	  2.778010851986e+00	  6.014092668988e-10	  1.192276751769e+00	  6.433722022158e+00	  2.583515139527e+00	
  1.100000000000e+01	  1.000000000000e+01	  1.650000000000e+02	  7.903670246513e+00	  1.462682926774e-02	  3.210112366624e-02	  4.422135061124e-02	  1.071534285881e-02	  6.566421741789e-03	  1.364780269523e-03	  6.810607272859e-04	  1.251135562584e+02	  3.337762837643e-03	  2.999985831899e+01	  2.621026194405e+02	  2.506970430157e+02	  2.778010851970e+00	  6.014092668952e-10	  1.192276751782e+00	  6.433722022158e+00	  2.583515139541e+00	
  1.100000000000e+01	  1.100000000000e+01	  1.650000000000e+02	  7.773131127102e+00	  1.423050515818e-02	  3.210013425158e-02	  4.409016002518e-02	  8.827267865223e-03	  7.242701687842e-03	  1.496763507801e-03	  7.434063219542e-04	  1.471505849980e+02	  3.372104383990e-03	  2.989209441755e+01	  3.116561597220e+02	  2.956134314660e+02	  3.771485548659e+00	  1.027867206069e-09	  1.056280185320e+00	  1.019567291025e+01	  3.038729616462e+00	
  1.100000000000e+01	  1.200000000000e+01	  1.650000000000e+02	  7.773131127165e+00	  1.423196039821e-02	  3.210013801648e-02	  4.409067932123e-02	  1.159975052360e-02	  7.226086800935e-03	  1.496269519817e-03	  7.466882241804e-04	  1.471505849533e+02	  3.372104383960e-03	  2.989209441760e+01	  3.116561597632e+02	  2.956134315075e+02	  3.771485548091e+00	  1.027867205914e-09	  1.056280185606e+00	  1.019567291025e+01	  3.038729616877e+00	
  1.100000000000e+01	  1.300000000000e+01	  1.650000000000e+02	  7.642655613925e+00	  1.378407526775e-02	  3.209895177885e-02	  4.392395565369e-02	  9.376086200846e-03	  8.021711404203e-03	  1.652819983382e-03	  8.204361482891e-04	  1.733796738073e+02	  3.456536901045e-03	  2.980969917639e+01	  3.720139421713e+02	  3.487545157864e+02	  5.121602124830e+00	  1.757172681256e-09	  9.374432449547e-01	  1.615696512079e+01	  3.580499809863e+00	
  1.100000000000e+01	  1.400000000000e+01	  1.650000000000e+02	  7.642655614031e+00	  1.378604227788e-02	  3.209895718957e-02	  4.392474734238e-02	  1.265587141989e-02	  8.007372735408e-03	  1.652121338319e-03	  8.244488737214e-04	  1.733796737183e+02	  3.456536900952e-03	  2.980969917645e+01	  3.720139422525e+02	  3.487545158685e+02	  5.121602123530e+00	  1.757172680810e-09	  9.374432453794e-01	  1.615696512080e+01	  3.580499810680e+00	
  1.100000000000e+01	  1.500000000000e+01	  1.650000000000e+02	  7.512290890578e+00	  1.328161469513e-02	  3.209753524495e-02	  4.371304399733e-02	  9.988463909011e-03	  8.947272656122e-03	  1.838022459859e-03	  9.118186669857e-04	  2.046273371161e+02	  3.599312772084e-03	  2.974569729433e+01	  4.461774661074e+02	  4.117081912068e+02	  6.956277787508e+00	  3.004441131048e-09	  8.336753640534e-01	  2.560303891059e+01	  4.225878142159e+00	
  1.100000000000e+01	  1.600000000000e+01	  1.650000000000e+02	  7.512290890703e+00	  1.328417367967e-02	  3.209754274683e-02	  4.371420549562e-02	  1.360149101665e-02	  8.934427502732e-03	  1.837063162685e-03	  9.162739251274e-04	  2.046273369922e+02	  3.599312771912e-03	  2.974569729439e+01	  4.461774662195e+02	  4.117081913206e+02	  6.956277785423e+00	  3.004441130148e-09	  8.336753644954e-01	  2.560303891060e+01	  4.225878143285e+00	
  1.100000000000e+01	  1.700000000000e+01	  1.650000000000e+02	  7.447162224576e+00	  1.300954492116e-02	  3.209673023883e-02	  4.358806583541e-02	  1.207910463947e-02	  9.466814704884e-03	  1.942633445589e-03	  9.657820758237e-04	  2.224392492242e+02	  3.696614097165e-03	  2.971889117296e+01	  4.896670782963e+02	  4.474464809082e+02	  8.107422176149e+00	  3.928763039685e-09	  7.868439957696e-01	  3.222937083575e+01	  4.593734966383e+00	
  1.100000000000e+01	  1.800000000000e+01	  1.650000000000e+02	  7.447162224700e+00	  1.301086293852e-02	  3.209673422979e-02	  4.358870034240e-02	  1.398561127565e-02	  9.461088983724e-03	  1.942126770462e-03	  9.681837873898e-04	  2.224392490898e+02	  3.696614096956e-03	  2.971889117302e+01	  4.896670784172e+02	  4.474464810312e+02	  8.107422173725e+00	  3.928763038511e-09	  7.868439961839e-01	  3.222937083576e+01	  4.593734967598e+00	
  1.100000000000e+01	  1.900000000000e+01	  1.650000000000e+02	  7.447162224817e+00	  1.301097010782e-02	  3.209673455288e-02	  4.358875136178e-02	  1.399303749857e-02	  9.460880985867e-03	  1.942084830836e-03	  9.681522522857e-04	  2.224392489632e+02	  3.696614096759e-03	  2.971889117307e+01	  4.896670785311e+02	  4.474464811470e+02	  8.107422171444e+00	  3.928763037406e-09	  7.868439965740e-01	  3.222937083577e+01	  4.593734968740e+00	
  1.100000000000e+01	  2.000000000000e+01	  1.650000000000e+02	  7.447162224910e+00	  1.301097010802e-02	  3.209673455288e-02	  4.358875136187e-02	  1.399303749797e-02	  9.460880985484e-03	  1.942084830759e-03	  9.681522523437e-04	  2.224392488627e+02	  3.696614096603e-03	  2.971889117311e+01	  4.896670786216e+02	  4.474464812391e+02	  8.107422169631e+00	  3.928763036528e-09	  7.868439968840e-01	  3.222937083578e+01	  4.593734969649e+00	
  1.200000000000e+01	  1.000000000000e+00	  1.800000000000e+02	  8.424893001573e+00	  1.506457780693e-02	  3.209340298313e-02	  4.444638456093e-02	  1.446314172888e-03	  1.671237151316e-03	  1.087364593950e-03	  5.278822484768e-04	  6.694959490311e+01	  3.692359117609e-03	  3.092175154213e+01	  1.345943501990e+02	  1.298315749483e+02	  8.225767298578e-01	  7.089803844689e-11	  1.953454488908e+00	  1.019957610644e+00	  1.381876640518e+00	
  1.200000000000e+01	  2.000000000000e+00	  1.800000000000e+02	  8.424893001443e+00	  1.543952285613e-02	  3.209857437863e-02	  4.448580512499e-02	  9.082131725807e-03	  5.316353330776e-03	  1.097124127141e-03	  5.494017394941e-04	  6.694959494428e+01	  3.692359117404e-03	  3.092175154175e+01	  1.345943501601e+02	  1.298315749103e+02	  8.225767301103e-01	  7.089803846865e-11	  1.953454487792e+00	  1.019957610644e+00	  1.381876640114e+00	
  1.200000000000e+01	  3.000000000000e+00	  1.800000000000e+02	  8.294953319925e+00	  1.518159086314e-02	  3.209804566116e-02	  4.443050336810e-02	  7.969187488799e-03	  5.642305164644e-03	  1.170956155732e-03	  5.827346964683e-04	  7.792737217115e+01	  3.520179616312e-03	  3.058423845662e+01	  1.585289072378e+02	  1.531007880846e+02	  1.113574538391e+00	  1.208298227616e-10	  1.726155935224e+00	  1.616440638967e+00	  1.608690875751e+00	
  1.200000000000e+01	  4.000000000000e+00	  1.800000000000e+02	  8.294953319834e+00	  1.518128082003e-02	  3.209804500223e-02	  4.443043119894e-02	  9.518054363766e-03	  5.594377975854e-03	  1.171022885010e-03	  5.844966397695e-04	  7.792737220451e+01	  3.520179616217e-03	  3.058423845642e+01	  1.585289072064e+02	  1.531007880536e+02	  1.113574538628e+00	  1.208298227874e-10	  1.726155934543e+00	  1.616440638966e+00	  1.608690875428e+00	
  1.200000000000e+01	  5.000000000000e+00	  1.800000000000e+02	  8.164676329668e+00	  1.489269517403e-02	  3.209742233935e-02	  4.436133377985e-02	  8.252307785662e-03	  6.055839026925e-03	  1.256552017963e-03	  6.251338380476e-04	  9.101340036054e+01	  3.409099484349e-03	  3.033159920854e+01	  1.870326026587e+02	  1.804577999150e+02	  1.509209657917e+00	  2.061579887267e-10	  1.524888732460e+00	  2.561727659190e+00	  1.879052202253e+00	
  1.200000000000e+01	  6.000000000000e+00	  1.800000000000e+02	  8.164676329603e+00	  1.489297573116e-02	  3.209742296834e-02	  4.436140703141e-02	  1.013325223928e-02	  6.022573981215e-03	  1.256451161486e-03	  6.271344550102e-04	  9.101340038904e+01	  3.409099484307e-03	  3.033159920843e+01	  1.870326026319e+02	  1.804577998884e+02	  1.509209658152e+00	  2.061579887588e-10	  1.524888732024e+00	  2.561727659190e+00	  1.879052201980e+00	
  1.200000000000e+01	  7.000000000000e+00	  1.800000000000e+02	  8.034212195718e+00	  1.456428006943e-02	  3.209667507121e-02	  4.427335321915e-02	  8.615276363785e-03	  6.558571160699e-03	  1.357607994312e-03	  6.751267736552e-04	  1.065880853282e+02	  3.349891127971e-03	  3.014225424664e+01	  2.211238557729e+02	  2.126808323755e+02	  2.047019867860e+00	  3.520194294601e-10	  1.347694390815e+00	  4.059764470141e+00	  2.200813893882e+00	
  1.200000000000e+01	  8.000000000000e+00	  1.800000000000e+02	  8.034212195679e+00	  1.456485296108e-02	  3.209667642187e-02	  4.427351910239e-02	  1.085316611431e-02	  6.530727898812e-03	  1.357419000390e-03	  6.775265458693e-04	  1.065880853480e+02	  3.349891127962e-03	  3.014225424659e+01	  2.211238557544e+02	  2.126808323571e+02	  2.047019868049e+00	  3.520194294926e-10	  1.347694390588e+00	  4.059764470141e+00	  2.200813893694e+00	
  1.200000000000e+01	  9.000000000000e+00	  1.800000000000e+02	  7.903670246541e+00	  1.419117777277e-02	  3.209577770918e-02	  4.416128021355e-02	  9.037256562626e-03	  7.153010745118e-03	  1.477276054582e-03	  7.343010045172e-04	  1.251135562416e+02	  3.337762837640e-03	  2.999985831902e+01	  2.621026194561e+02	  2.506970430313e+02	  2.778010851785e+00	  6.014092668552e-10	  1.192276751926e+00	  6.433722022158e+00	  2.583515139698e+00	
  1.200000000000e+01	  1.000000000000e+01	  1.800000000000e+02	  7.903670246537e+00	  1.419252774914e-02	  3.209578106786e-02	  4.416171575455e-02	  1.169466761422e-02	  7.130510352288e-03	  1.476830218895e-03	  7.371232524352e-04	  1.251135562436e+02	  3.337762837640e-03	  2.999985831902e+01	  2.621026194543e+02	  2.506970430295e+02	  2.778010851807e+00	  6.014092668599e-10	  1.192276751909e+00	  6.433722022158e+00	  2.583515139680e+00	
  1.200000000000e+01	  1.100000000000e+01	  1.800000000000e+02	  7.773131127113e+00	  1.376991122351e-02	  3.209470393140e-02	  4.401908478631e-02	  9.604091491772e-03	  7.857553237959e-03	  1.618669573667e-03	  8.040803509309e-04	  1.471505849904e+02	  3.372104383985e-03	  2.989209441756e+01	  3.116561597290e+02	  2.956134314731e+02	  3.771485548563e+00	  1.027867206043e-09	  1.056280185368e+00	  1.019567291025e+01	  3.038729616532e+00	
  1.200000000000e+01	  1.200000000000e+01	  1.800000000000e+02	  7.773131127162e+00	  1.377133473525e-02	  3.209470769587e-02	  4.401960352134e-02	  1.266267467718e-02	  7.839596233341e-03	  1.618182683784e-03	  8.076909183075e-04	  1.471505849553e+02	  3.372104383962e-03	  2.989209441760e+01	  3.116561597613e+02	  2.956134315057e+02	  3.771485548117e+00	  1.027867205921e-09	  1.056280185593e+00	  1.019567291025e+01	  3.038729616858e+00	
  1.200000000000e+01	  1.300000000000e+01	  1.800000000000e+02	  7.642655613914e+00	  1.329474908018e-02	  3.209341646093e-02	  4.383840707979e-02	  1.019551112860e-02	  8.694158912166e-03	  1.786287504514e-03	  8.868272868781e-04	  1.733796738170e+02	  3.456536901055e-03	  2.980969917638e+01	  3.720139421624e+02	  3.487545157775e+02	  5.121602124972e+00	  1.757172681305e-09	  9.374432449083e-01	  1.615696512079e+01	  3.580499809774e+00	
  1.200000000000e+01	  1.400000000000e+01	  1.800000000000e+02	  7.642655614016e+00	  1.329666902848e-02	  3.209342187103e-02	  4.383919773506e-02	  1.381591934250e-02	  8.678815833763e-03	  1.785599882742e-03	  8.912450009411e-04	  1.733796737314e+02	  3.456536900965e-03	  2.980969917644e+01	  3.720139422405e+02	  3.487545158564e+02	  5.121602123722e+00	  1.757172680876e-09	  9.374432453166e-01	  1.615696512080e+01	  3.580499810560e+00	
  1.200000000000e+01	  1.500000000000e+01	  1.800000000000e+02	  7.512290890566e+00	  1.276125847310e-02	  3.209187431342e-02	  4.360921940963e-02	  1.085528540135e-02	  9.687341114798e-03	  1.985037122696e-03	  9.849035492703e-04	  2.046273371276e+02	  3.599312772100e-03	  2.974569729432e+01	  4.461774660970e+02	  4.117081911963e+02	  6.956277787700e+00	  3.004441131131e-09	  8.336753640125e-01	  2.560303891059e+01	  4.225878142055e+00	
  1.200000000000e+01	  1.600000000000e+01	  1.800000000000e+02	  7.512290890696e+00	  1.276374984523e-02	  3.209188181441e-02	  4.361037905888e-02	  1.484493588053e-02	  9.673783910346e-03	  1.984093888628e-03	  9.898225899877e-04	  2.046273369989e+02	  3.599312771921e-03	  2.974569729439e+01	  4.461774662134e+02	  4.117081913144e+02	  6.956277785536e+00	  3.004441130197e-09	  8.336753644714e-01	  2.560303891060e+01	  4.225878143224e+00	
  1.200000000000e+01	  1.700000000000e+01	  1.800000000000e+02	  7.447162224576e+00	  1.247284349631e-02	  3.209099755457e-02	  4.347338745286e-02	  1.315402168254e-02	  1.024464873800e-02	  2.097277130450e-03	  1.042856458169e-03	  2.224392492243e+02	  3.696614097165e-03	  2.971889117296e+01	  4.896670782962e+02	  4.474464809081e+02	  8.107422176150e+00	  3.928763039686e-09	  7.868439957693e-01	  3.222937083575e+01	  4.593734966383e+00	
  1.200000000000e+01	  1.800000000000e+01	  1.800000000000e+02	  7.447162224707e+00	  1.247412483108e-02	  3.209100154506e-02	  4.347402084092e-02	  1.525993587461e-02	  1.023865106362e-02	  2.096779363677e-03	  1.045510080104e-03	  2.224392490824e+02	  3.696614096944e-03	  2.971889117302e+01	  4.896670784239e+02	  4.474464810380e+02	  8.107422173592e+00	  3.928763038447e-09	  7.868439962067e-01	  3.222937083576e+01	  4.593734967664e+00	
  1.200000000000e+01	  1.900000000000e+01	  1.800000000000e+02	  7.447162224832e+00	  1.247422901777e-02	  3.209100186811e-02	  4.347407177035e-02	  1.526736770017e-02	  1.023844622835e-02	  2.096738056560e-03	  1.045478861276e-03	  2.224392489476e+02	  3.696614096735e-03	  2.971889117307e+01	  4.896670785452e+02	  4.474464811613e+02	  8.107422171162e+00	  3.928763037270e-09	  7.868439966221e-01	  3.222937083577e+01	  4.593734968881e+00	
  1.200000000000e+01	  2.000000000000e+01	  1.800000000000e+02	  7.447162224932e+00	  1.247422901800e-02	  3.209100186811e-02	  4.347407177046e-02	  1.526736769946e-02	  1.023844622789e-02	  2.096738056469e-03	  1.045478861324e-03	  2.224392488395e+02	  3.696614096567e-03	  2.971889117312e+01	  4.896670786424e+02	  4.474464812602e+02	  8.107422169214e+00	  3.928763036326e-09	  7.868439969553e-01	  3.222937083578e+01	  4.593734969858e+00	
  1.300000000000e+01	  1.000000000000e+00	  1.950000000000e+02	  8.424893001579e+00	  1.472302554722e-02	  3.208828933399e-02	  4.441294055355e-02	  1.509347018605e-03	  1.780694348700e-03	  1.170294138390e-03	  5.681764162901e-04	  6.694959490123e+01	  3.692359117618e-03	  3.092175154215e+01	  1.345943502007e+02	  1.298315749500e+02	  8.225767298462e-01	  7.089803844589e-11	  1.953454488959e+00	  1.019957610644e+00	  1.381876640536e+00	
  1.300000000000e+01	  2.000000000000e+00	  1.950000000000e+02	  8.424893001456e+00	  1.509227656428e-02	  3.209346017742e-02	  4.445234124431e-02	  9.819655547726e-03	  5.740230898000e-03	  1.181237220321e-03	  5.914753328004e-04	  6.694959494011e+01	  3.692359117425e-03	  3.092175154178e+01	  1.345943501640e+02	  1.298315749141e+02	  8.225767300847e-01	  7.089803846645e-11	  1.953454487905e+00	  1.019957610644e+00	  1.381876640154e+00	
  1.300000000000e+01	  3.000000000000e+00	  1.950000000000e+02	  8.294953319942e+00	  1.481789817809e-02	  3.209288898396e-02	  4.439263883016e-02	  8.608529836344e-03	  6.095941008536e-03	  1.260131666831e-03	  6.271957972208e-04	  7.792737216472e+01	  3.520179616330e-03	  3.058423845666e+01	  1.585289072439e+02	  1.531007880906e+02	  1.113574538345e+00	  1.208298227567e-10	  1.726155935355e+00	  1.616440638967e+00	  1.608690875814e+00	
  1.300000000000e+01	  4.000000000000e+00	  1.950000000000e+02	  8.294953319858e+00	  1.481759313125e-02	  3.209288832510e-02	  4.439256670221e-02	  1.029986341769e-02	  6.043715077754e-03	  1.260195217988e-03	  6.291034979616e-04	  7.792737219584e+01	  3.520179616242e-03	  3.058423845647e+01	  1.585289072146e+02	  1.531007880617e+02	  1.113574538566e+00	  1.208298227807e-10	  1.726155934720e+00	  1.616440638966e+00	  1.608690875512e+00	
  1.300000000000e+01	  5.000000000000e+00	  1.950000000000e+02	  8.164676329694e+00	  1.451050105324e-02	  3.209221468964e-02	  4.431787377604e-02	  8.916001180373e-03	  6.538288570476e-03	  1.351678039693e-03	  6.725431112569e-04	  9.101340034931e+01	  3.409099484365e-03	  3.033159920859e+01	  1.870326026692e+02	  1.804577999254e+02	  1.509209657825e+00	  2.061579887141e-10	  1.524888732632e+00	  2.561727659190e+00	  1.879052202361e+00	
  1.300000000000e+01	  6.000000000000e+00	  1.950000000000e+02	  8.164676329634e+00	  1.451077676571e-02	  3.209221531857e-02	  4.431794697951e-02	  1.096676726769e-02	  6.501813798421e-03	  1.351576795693e-03	  6.747224384642e-04	  9.101340037528e+01	  3.409099484327e-03	  3.033159920849e+01	  1.870326026448e+02	  1.804577999012e+02	  1.509209658039e+00	  2.061579887433e-10	  1.524888732234e+00	  2.561727659190e+00	  1.879052202112e+00	
  1.300000000000e+01	  7.000000000000e+00	  1.950000000000e+02	  8.034212195750e+00	  1.416148671686e-02	  3.209140630334e-02	  4.422278673995e-02	  9.306783652348e-03	  7.075223876466e-03	  1.459711132733e-03	  7.259913569087e-04	  1.065880853116e+02	  3.349891127980e-03	  3.014225424668e+01	  2.211238557884e+02	  2.126808323910e+02	  2.047019867702e+00	  3.520194294329e-10	  1.347694391005e+00	  4.059764470142e+00	  2.200813894039e+00	
  1.300000000000e+01	  8.000000000000e+00	  1.950000000000e+02	  8.034212195716e+00	  1.416204894402e-02	  3.209140765385e-02	  4.422295249622e-02	  1.174679878253e-02	  7.044981061624e-03	  1.459523619396e-03	  7.286095466647e-04	  1.065880853289e+02	  3.349891127971e-03	  3.014225424664e+01	  2.211238557723e+02	  2.126808323749e+02	  2.047019867867e+00	  3.520194294613e-10	  1.347694390807e+00	  4.059764470141e+00	  2.200813893875e+00	
  1.300000000000e+01	  9.000000000000e+00	  1.950000000000e+02	  7.903670246576e+00	  1.376562916593e-02	  3.209043570695e-02	  4.410169965658e-02	  9.760263863810e-03	  7.710050978119e-03	  1.587553639566e-03	  7.892117596666e-04	  1.251135562205e+02	  3.337762837637e-03	  2.999985831905e+01	  2.621026194757e+02	  2.506970430510e+02	  2.778010851553e+00	  6.014092668049e-10	  1.192276752106e+00	  6.433722022158e+00	  2.583515139897e+00	
  1.300000000000e+01	  1.000000000000e+01	  1.950000000000e+02	  7.903670246572e+00	  1.376695188409e-02	  3.209043906525e-02	  4.410213480379e-02	  1.265814496432e-02	  7.685764296842e-03	  1.587113326242e-03	  7.923023565545e-04	  1.251135562226e+02	  3.337762837637e-03	  2.999985831905e+01	  2.621026194737e+02	  2.506970430490e+02	  2.778010851576e+00	  6.014092668100e-10	  1.192276752088e+00	  6.433722022158e+00	  2.583515139876e+00	
  1.300000000000e+01	  1.100000000000e+01	  1.950000000000e+02	  7.773131127138e+00	  1.331941380551e-02	  3.208927422674e-02	  4.394808635446e-02	  1.036254052801e-02	  8.462153416291e-03	  1.738525459509e-03	  8.637292897944e-04	  1.471505849726e+02	  3.372104383973e-03	  2.989209441758e+01	  3.116561597454e+02	  2.956134314896e+02	  3.771485548336e+00	  1.027867205981e-09	  1.056280185482e+00	  1.019567291025e+01	  3.038729616698e+00	
  1.300000000000e+01	  1.200000000000e+01	  1.950000000000e+02	  7.773131127178e+00	  1.332080594381e-02	  3.208927799078e-02	  4.394860452877e-02	  1.370722363719e-02	  8.442853938301e-03	  1.738045596632e-03	  8.676684868349e-04	  1.471505849444e+02	  3.372104383954e-03	  2.989209441761e+01	  3.116561597713e+02	  2.956134315158e+02	  3.771485547979e+00	  1.027867205884e-09	  1.056280185662e+00	  1.019567291025e+01	  3.038729616959e+00	
  1.300000000000e+01	  1.300000000000e+01	  1.950000000000e+02	  7.642655613917e+00	  1.281719982784e-02	  3.208788178259e-02	  4.375297021231e-02	  1.099344595252e-02	  9.354604781176e-03	  1.917354796129e-03	  9.520183106065e-04	  1.733796738146e+02	  3.456536901053e-03	  2.980969917638e+01	  3.720139421646e+02	  3.487545157797e+02	  5.121602124937e+00	  1.757172681293e-09	  9.374432449198e-01	  1.615696512079e+01	  3.580499809796e+00	
  1.300000000000e+01	  1.400000000000e+01	  1.950000000000e+02	  7.642655614010e+00	  1.281907329253e-02	  3.208788719207e-02	  4.375375983486e-02	  1.495447611256e-02	  9.338256713587e-03	  1.916678081731e-03	  9.568409553637e-04	  1.733796737363e+02	  3.456536900971e-03	  2.980969917644e+01	  3.720139422360e+02	  3.487545158519e+02	  5.121602123793e+00	  1.757172680900e-09	  9.374432452935e-01	  1.615696512080e+01	  3.580499810515e+00	
  1.300000000000e+01	  1.500000000000e+01	  1.950000000000e+02	  7.512290890558e+00	  1.225474116625e-02	  3.208621405086e-02	  4.350556017216e-02	  1.169676571675e-02	  1.041323860640e-02	  2.129217695162e-03	  1.056571386294e-03	  2.046273371352e+02	  3.599312772111e-03	  2.974569729432e+01	  4.461774660901e+02	  4.117081911893e+02	  6.956277787829e+00	  3.004441131187e-09	  8.336753639852e-01	  2.560303891059e+01	  4.225878141986e+00	
  1.300000000000e+01	  1.600000000000e+01	  1.950000000000e+02	  7.512290890690e+00	  1.225716584452e-02	  3.208622155097e-02	  4.350671797387e-02	  1.606303786821e-02	  1.039896842945e-02	  2.128290339895e-03	  1.061954117381e-03	  2.046273370051e+02	  3.599312771930e-03	  2.974569729438e+01	  4.461774662078e+02	  4.117081913088e+02	  6.956277785640e+00	  3.004441130242e-09	  8.336753644494e-01	  2.560303891060e+01	  4.225878143168e+00	
  1.300000000000e+01	  1.700000000000e+01	  1.950000000000e+02	  7.447162224574e+00	  1.195118246031e-02	  3.208526555637e-02	  4.335891139443e-02	  1.420133869153e-02	  1.100703634752e-02	  2.248831636379e-03	  1.118386250937e-03	  2.224392492256e+02	  3.696614097167e-03	  2.971889117296e+01	  4.896670782950e+02	  4.474464809069e+02	  8.107422176174e+00	  3.928763039697e-09	  7.868439957652e-01	  3.222937083575e+01	  4.593734966371e+00	
  1.300000000000e+01	  1.800000000000e+01	  1.950000000000e+02	  7.447162224712e+00	  1.195242763780e-02	  3.208526954638e-02	  4.335954366456e-02	  1.650665947808e-02	  1.100076619263e-02	  2.248342672494e-03	  1.121291730439e-03	  2.224392490772e+02	  3.696614096936e-03	  2.971889117302e+01	  4.896670784286e+02	  4.474464810427e+02	  8.107422173499e+00	  3.928763038401e-09	  7.868439962227e-01	  3.222937083576e+01	  4.593734967711e+00	
  1.300000000000e+01	  1.900000000000e+01	  1.950000000000e+02	  7.447162224844e+00	  1.195252888461e-02	  3.208526986939e-02	  4.335959450412e-02	  1.651409682919e-02	  1.100056447707e-02	  2.248301989313e-03	  1.121260823561e-03	  2.224392489350e+02	  3.696614096715e-03	  2.971889117308e+01	  4.896670785565e+02	  4.474464811729e+02	  8.107422170934e+00	  3.928763037159e-09	  7.868439966611e-01	  3.222937083577e+01	  4.593734968996e+00	
  1.300000000000e+01	  2.000000000000e+01	  1.950000000000e+02	  7.447162224950e+00	  1.195252888487e-02	  3.208526986939e-02	  4.335959450425e-02	  1.651409682836e-02	  1.100056447653e-02	  2.248301989206e-03	  1.121260823616e-03	  2.224392488201e+02	  3.696614096537e-03	  2.971889117313e+01	  4.896670786600e+02	  4.474464812780e+02	  8.107422168863e+00	  3.928763036156e-09	  7.868439970153e-01	  3.222937083578e+01	  4.593734970034e+00	
  1.400000000000e+01	  1.000000000000e+00	  2.100000000000e+02	  8.424893001585e+00	  1.438670088373e-02	  3.208317623079e-02	  4.437951341103e-02	  1.562925375244e-03	  1.884889122598e-03	  1.252171281159e-03	  6.079443832774e-04	  6.694959489936e+01	  3.692359117628e-03	  3.092175154217e+01	  1.345943502025e+02	  1.298315749517e+02	  8.225767298348e-01	  7.089803844490e-11	  1.953454489009e+00	  1.019957610644e+00	  1.381876640555e+00	
  1.400000000000e+01	  2.000000000000e+00	  2.100000000000e+02	  8.424893001469e+00	  1.475030208119e-02	  3.208834652217e-02	  4.441889423358e-02	  1.054764528543e-02	  6.158801818875e-03	  1.264289067276e-03	  6.330183029975e-04	  6.694959493597e+01	  3.692359117445e-03	  3.092175154182e+01	  1.345943501679e+02	  1.298315749180e+02	  8.225767300593e-01	  7.089803846426e-11	  1.953454488017e+00	  1.019957610644e+00	  1.381876640195e+00	
  1.400000000000e+01	  3.000000000000e+00	  2.100000000000e+02	  8.294953319959e+00	  1.446008963154e-02	  3.208773286184e-02	  4.435479591847e-02	  9.237223514654e-03	  6.543648345127e-03	  1.348121560959e-03	  6.710640894348e-04	  7.792737215834e+01	  3.520179616349e-03	  3.058423845670e+01	  1.585289072499e+02	  1.531007880965e+02	  1.113574538299e+00	  1.208298227517e-10	  1.726155935485e+00	  1.616440638967e+00	  1.608690875876e+00	
